HEI,role,betweenness,closeness,degree,diversity,eccentricity,pagerank,personalized_pagerank,strength
UK_BRIGHTO01,0,385.4897407336199,0.42461856736488235,151.0,1.0,6.0,0.0005429197201427236,0.000542919720142745,151.0
UK_CANTERB01,0,2687.125296279244,0.4368183027400904,211.0,1.0,5.0,0.000660639100086558,0.0006606391000865816,211.0
UK_COLCHES01,1,513.602123137123,0.4237966189185701,115.0,1.0,6.0,0.00042084008113456924,0.0004208400811345788,115.0
UK_LONDON025,1,13.9844890197541,0.3889612696908682,39.0,1.0,6.0,0.00020952536561871793,0.00020952536561872175,39.0
UK_LONDON083,1,1375.6481023476379,0.42771555092471997,96.0,1.0,6.0,0.00040377054173192426,0.00040377054173192545,96.0
UK_LONDON097,1,449.7147379457216,0.4239060281399251,128.0,1.0,5.0,0.0003850715940723888,0.0003850715940724056,128.0
UK_ST-ANDR01,1,173.76304497593756,0.4062847952492886,70.0,1.0,6.0,0.00023373634419481,0.00023373634419481543,70.0
A__WIEN02,0,14704.967742246548,0.47490961677512655,431.0,1.0,6.0,0.001326141543370234,0.0013261415433702855,431.0
BG_SOFIA04,1,6844.502045879576,0.42032509919365163,92.0,1.0,5.0,0.00024845433284144733,0.00024845433284142944,92.0
CZ_OSTRAVA01,0,11280.383422745825,0.45833914863921843,264.0,1.0,5.0,0.0006792311478534875,0.0006792311478534945,264.0
D__DARMSTA01,0,4325.04008566472,0.45516285516285515,260.0,1.0,6.0,0.0007098236115387018,0.0007098236115387076,260.0
D__DORTMUN01,0,6198.558328636083,0.46286116983791403,286.0,1.0,5.0,0.0006478574180802238,0.000647857418080199,286.0
D__KARLSRU01,0,7523.692163139212,0.4596221133659902,307.0,1.0,6.0,0.0008293091413846697,0.0008293091413846528,307.0
D__PADERBO01,0,2042.3551271182582,0.44832764505119455,197.0,1.0,5.0,0.0004255286514477959,0.00042552865144777116,197.0
E__LOGRONO01,0,7584.347990788755,0.42097167029867966,135.0,1.0,5.0,0.0003153947926931705,0.00031539479269317063,135.0
F__CAEN05,1,90.98978684529558,0.4015160777601174,40.0,1.0,6.0,0.00010130258760192109,0.0001013025876019202,40.0
F__CHATENA02,1,45.91962347238854,0.4156962025316456,81.0,1.0,6.0,0.00031084363869963066,0.0003108436386996319,81.0
F__GRENOBL22,0,584.8770408974395,0.43687641346281764,157.0,1.0,6.0,0.0005643596850346262,0.0005643596850346189,157.0
F__LILLE13,1,19.19893247335749,0.39835031538088306,41.0,1.0,6.0,0.00012523860264354171,0.00012523860264354266,41.0
F__LYON12,0,569.6857013941415,0.4334169196251815,156.0,1.0,6.0,0.00048374763085452305,0.0004837476308545313,156.0
F__MARSEIL02,0,1196.0601001043058,0.4388027792624265,149.0,1.0,6.0,0.00047660726951671904,0.00047660726951675894,149.0
F__MARSEIL17,1,169.44166668409935,0.40973175296319403,69.0,1.0,5.0,0.00020571791477148508,0.0002057179147714792,69.0
F__MONTPEL08,1,34.37728211837489,0.41044869391326083,60.0,1.0,6.0,0.00022673005953555158,0.00022673005953555782,60.0
F__NANCY01,0,1084.9045398251008,0.4436039443468864,157.0,1.0,5.0,0.0002870491704852183,0.0002870491704852012,157.0
F__NANCY38,1,0.0,0.39272901219803874,17.0,1.0,0.0,0.00013044728995262805,0.00013044728995262507,17.0
F__NANTES07,1,112.8683745946666,0.42091771340681877,82.0,1.0,6.0,0.00021652783914363345,0.00021652783914363513,82.0
F__PALAISE01,1,6.517702537230464,0.39907643699112894,47.0,1.0,6.0,0.00024998889360112157,0.0002499888936011256,47.0
F__PARIS080,1,19.536024001962772,0.3957580139792721,44.0,1.0,6.0,0.00019882845289816048,0.00019882845289816088,44.0
F__RENNES10,1,158.3123664202697,0.4229778464708913,79.0,1.0,6.0,0.00015697519990366413,0.0001569751999036625,79.0
F__ST-ETIE06,1,36.532898930625066,0.40363815142576204,52.0,1.0,6.0,0.00016766751927010397,0.00016766751927010354,52.0
F__STRASBO16,1,3086.8607368501066,0.41506572295247723,75.0,1.0,6.0,0.00023175264859863246,0.00023175264859864265,75.0
F__TOULOUS14,1,266.1329853874224,0.42544371032517164,113.0,1.0,6.0,0.00033636000860159514,0.0003363600086016017,113.0
F__TROYES08,1,230.24849140234633,0.414437152953054,83.0,1.0,6.0,0.0002603734516800631,0.00026037345168007035,83.0
F__VERSAIL03,1,47.25203524975768,0.3757007207413339,27.0,1.0,6.0,0.00014996018310370834,0.0001499601831037077,27.0
F__VERSAIL05,1,60.04291080549697,0.392306773384303,45.0,1.0,6.0,0.00016866881706562012,0.00016866881706561823,45.0
G__ATHINE02,0,2430.933300987319,0.44765539803707743,211.0,1.0,6.0,0.0005116691427958774,0.0005116691427959265,211.0
PL_GDANSK02,0,17580.044947653627,0.46574953907247196,339.0,1.0,5.0,0.0007201646569663125,0.0007201646569663039,339.0
PL_SZCZECI02,0,4755.849594493008,0.4330739812739022,118.0,1.0,5.0,0.000312296929454077,0.00031229692945405625,118.0
RO_BUCURES11,0,7013.850661431345,0.4430055308242277,199.0,1.0,6.0,0.00034524694771606346,0.00034524694771604004,199.0
SK_BRATISL01,0,8204.429820997511,0.45215475698747076,218.0,1.0,6.0,0.00044044957932578476,0.00044044957932578335,218.0
SK_KOSICE02,0,10770.233624836012,0.4481441048034934,172.0,1.0,6.0,0.00026336308608998504,0.00026336308608998884,172.0
S__UPPSALA02,0,1879.9701538012775,0.43085804250852794,150.0,1.0,6.0,0.0005652155078493591,0.000565215507849331,150.0
TR_ANKARA08,1,222.28251210647494,0.3998052106160214,38.0,1.0,6.0,9.994526410113325e-05,9.994526410113052e-05,38.0
A__WIEN03,0,11583.557621735541,0.45010964912280704,262.0,1.0,5.0,0.0007505769335627734,0.0007505769335628,262.0
BG_PLOVDIV01,1,706.1284529189466,0.38900734423122485,36.0,1.0,6.0,0.00011336996930232973,0.00011336996930232565,36.0
D__FREISIN01,1,389.1260402342029,0.4017125382262997,47.0,1.0,5.0,0.00014765189539411817,0.00014765189539411812,47.0
D__HILDESH02,1,4946.886329813969,0.43233280674038965,95.0,1.0,5.0,0.0002480854628179398,0.0002480854628179444,95.0
D__KASSEL01,0,13249.467342631102,0.4642352275940062,289.0,1.0,5.0,0.0007516090361157638,0.000751609036115793,289.0
D__WIESBAD01,0,3316.375033388093,0.43927233814874267,143.0,1.0,5.0,0.0003855708426806036,0.0003855708426806126,143.0
EE_TARTU01,1,9775.05546765315,0.4262167423750811,99.0,1.0,5.0,0.0002590966401100411,0.0002590966401100426,99.0
F__ANGERS08,1,4251.858024231404,0.4278827361563518,112.0,1.0,5.0,0.00022118374392238635,0.0002211837439223866,112.0
F__BORDEAU28,1,2878.2638863127713,0.3916050560457906,24.0,1.0,5.0,0.0001071767745100933,0.00010717677451009297,24.0
F__MONTPEL10,1,45.39670292324988,0.4109109109109109,60.0,1.0,5.0,0.0001892317632930521,0.00018923176329305267,60.0
F__NANTES65,1,85.12899921780935,0.4074441687344913,46.0,1.0,5.0,0.00016250331967961027,0.000162503319679611,46.0
F__PARIS077,1,173.05548960836765,0.41448946106272877,83.0,1.0,5.0,0.0002282215390077289,0.00022822153900773135,83.0
F__PARIS087,1,52.98825139848869,0.39618771866328867,48.0,1.0,6.0,0.00022870442122322664,0.00022870442122322886,48.0
F__TOULOUS28,0,1034.7098376674917,0.4386855463531926,176.0,1.0,5.0,0.00046061913937694467,0.00046061913937695686,176.0
I__BOLZANO01,0,2511.9839654273665,0.43006809848088007,148.0,1.0,6.0,0.000390491384241463,0.00039049138424145514,148.0
I__VITERBO01,0,5663.996355558546,0.44649898028552004,173.0,1.0,5.0,0.00036674281813750174,0.0003667428181374962,173.0
LT_KAUNAS05,1,809.5851285001926,0.4190913731495661,88.0,1.0,5.0,0.0001633439962499322,0.00016334399624993103,88.0
NL_LEEUWAR02,1,59.505459075377644,0.3906268585702391,26.0,1.0,5.0,0.00011859845901494158,0.00011859845901494725,26.0
NL_VELP05,1,653.0788025103494,0.40886454183266935,48.0,1.0,6.0,0.00017122842334214877,0.00017122842334214847,48.0
N__AS02,0,1637.1490485709674,0.4197878051898249,119.0,1.0,5.0,0.00037495679763235314,0.000374956797632358,119.0
PL_KRAKOW02,0,6704.73897839448,0.4547216837441152,258.0,1.0,6.0,0.0005518245135126802,0.0005518245135126713,258.0
PL_KRAKOW06,1,600.2332716287393,0.4105,65.0,1.0,5.0,0.0001840482312686601,0.00018404823126865318,65.0
PL_POZNAN04,1,648.4446766462969,0.4075452965996525,70.0,1.0,6.0,0.00016306786013691658,0.00016306786013691563,70.0
PL_RADOM01,1,414.83432875487307,0.3970019342359768,39.0,1.0,6.0,0.00013606455454592047,0.00013606455454591963,39.0
PL_SZCZECI04,2,1.1662850566088339,0.33238866396761135,5.0,1.0,6.0,6.339391178807592e-05,6.339391178807304e-05,5.0
PL_WARSZAW05,0,10700.10848404246,0.44924760601915187,227.0,1.0,5.0,0.0004898106300653132,0.0004898106300653162,227.0
PL_WROCLAW04,0,2159.128316073513,0.4321621265956047,129.0,1.0,5.0,0.0002895579296745871,0.00028955792967459595,129.0
RO_CLUJNAP04,1,3759.3940034817124,0.40988517224163756,69.0,1.0,5.0,0.00016693899921581617,0.0001669389992158145,69.0
RO_TIMISOA03,1,3108.382297920652,0.3679551820728291,19.0,1.0,5.0,0.00011728162368383341,0.00011728162368383047,19.0
TR_KONYA01,0,12359.537742107756,0.4344490011906337,138.0,1.0,5.0,0.0001835406236171736,0.00018354062361716704,138.0
TR_TRABZON01,0,12207.030546894895,0.43839273795220934,139.0,1.0,4.0,0.00018555849683538991,0.00018555849683538674,139.0
UK_LONDON015,0,1340.642698492686,0.43233280674038965,153.0,1.0,6.0,0.0005983428353264564,0.0005983428353264682,153.0
A__WIEN04,1,507.3201935372545,0.4062847952492886,65.0,1.0,5.0,0.0002530667476167653,0.0002530667476167658,65.0
CZ_BRNO06,1,1373.0908530589577,0.4248932591538362,99.0,1.0,5.0,0.0002545120259696912,0.00025451202596969236,99.0
D__HANNOVE03,1,91.34051605026536,0.39748244977003144,38.0,1.0,5.0,0.00014950534092030238,0.00014950534092030043,38.0
F__LYON104,1,158.46795248796937,0.4031426466977658,46.0,1.0,5.0,0.00016238968128789232,0.00016238968128789305,46.0
F__LYON22,1,3.8480300154249107,0.38395884484976034,19.0,1.0,5.0,0.0001246008796146143,0.00012460087961461353,19.0
F__MAISONS01,1,14.87074854588327,0.3936233968596428,28.0,1.0,5.0,0.0001489929696286083,0.0001489929696286075,28.0
F__NANTES11,1,8.129202431084279,0.378253858557936,17.0,1.0,5.0,0.00010784755493952799,0.00010784755493952567,17.0
HU_GODOLLO01,0,16664.794888728506,0.45491065244493695,238.0,1.0,5.0,0.0005332683864186538,0.0005332683864186562,238.0
N__OSLO39,1,7.020465756661559,0.37220899920661904,16.0,1.0,5.0,9.979513975066669e-05,9.979513975066472e-05,16.0
A__WIEN05,0,2603.4310063939115,0.43974290305302627,235.0,1.0,6.0,0.0008012804693716688,0.0008012804693716837,235.0
DK_ARHUS26,1,201.17274200752897,0.40250030641009926,41.0,1.0,6.0,0.00019006394669376274,0.00019006394669377933,41.0
F__ANGERS10,1,626.4403448311335,0.42237942122186495,110.0,1.0,6.0,0.0003108282969387615,0.0003108282969387657,110.0
F__CERGY03,1,423.5082570526314,0.4162230671736375,108.0,1.0,6.0,0.00032262418432811633,0.00032262418432812235,108.0
F__CERGY05,1,178.01572422548938,0.40009746588693956,64.0,1.0,6.0,0.0002876542995066123,0.0002876542995066173,64.0
F__JOUY-JO02,1,68.7360350570412,0.38813379033211204,66.0,1.0,6.0,0.00026447953162159416,0.0002644795316216003,66.0
F__LYON23,1,241.38333965074025,0.4156435894190609,106.0,1.0,6.0,0.00034421470990448114,0.00034421470990449334,106.0
I__MILANO04,0,646.6967596566997,0.40917019686020434,151.0,1.0,6.0,0.0005403097078643578,0.0005403097078643762,151.0
LT_KAUNAS10,0,1158.6788262602365,0.420378904249872,123.0,1.0,6.0,0.00033817985423260536,0.00033817985423262623,123.0
SK_BRATISL03,0,24094.661587605853,0.45770034843205576,335.0,1.0,5.0,0.0007943455669077345,0.0007943455669077369,335.0
S__STOCKHO05,1,30.040008133126083,0.378253858557936,56.0,1.0,6.0,0.00023495459015011056,0.0002349545901501183,56.0
TR_ISTANBU17,0,9687.062500506214,0.43986070184837933,219.0,1.0,6.0,0.0005971502357201912,0.0005971502357202037,219.0
TR_ISTANBU20,0,6813.492855848655,0.43623804463336874,192.0,1.0,6.0,0.0005883135988446618,0.0005883135988446302,192.0
UK_LONDON020,1,250.98106590265326,0.400732153752288,59.0,1.0,6.0,0.00030646082470184635,0.0003064608247018548,59.0
A__WIEN06,0,4289.031381629984,0.4130298075713747,126.0,1.0,6.0,0.0007295110962702607,0.0007295110962702697,126.0
B__BRUSSEL37,3,2503.2340624273547,0.4208637703447392,61.0,1.0,6.0,0.00038036803510304137,0.00038036803510304993,61.0
CZ_PRAHA03,3,942.0474100151014,0.3902091254752852,55.0,1.0,6.0,0.0002950403166914784,0.000295040316691474,55.0
DK_KOBENHA06,1,485.8909345806098,0.4068888613554702,78.0,1.0,6.0,0.0004079307862092975,0.0004079307862093007,78.0
DK_KOBENHA37,3,60.08617728282647,0.361753690240141,18.0,1.0,6.0,0.00015585251217685084,0.00015585251217685152,18.0
DK_KOBENHA38,3,48.757638239764496,0.3671324762437116,24.0,1.0,7.0,0.00021045798617107007,0.00021045798617107297,24.0
D__FRANKFU03,3,192.31290736958368,0.36754336877448235,25.0,1.0,6.0,0.0002447729683679821,0.00024477296836802003,25.0
D__HAMBURG04,3,1673.281930393107,0.40009746588693956,60.0,1.0,6.0,0.00036826662183496423,0.0003682666218349864,60.0
D__MUNCHEN04,1,1019.6222816182059,0.4097828799600699,77.0,1.0,6.0,0.00040939316220345296,0.00040939316220346293,77.0
D__MUNSTER05,1,1500.8848734885291,0.3879962192816635,40.0,1.0,6.0,0.0002194447675254151,0.00021944476752541606,40.0
D__STUTTGA04,3,3942.094982320734,0.4038863608412249,73.0,1.0,6.0,0.0003227022219647796,0.0003227022219647744,73.0
F__NANTES34,1,349.9425458644539,0.40063437843113336,47.0,1.0,6.0,0.00021429183399367043,0.00021429183399366785,47.0
F__NICE09,3,268.5741952753426,0.3799167052290606,34.0,1.0,6.0,0.00021986981500090463,0.00021986981500090352,34.0
F__PARIS116,3,2009.5121986007907,0.41511818986221716,94.0,1.0,6.0,0.00048700961626066245,0.0004870096162606567,94.0
F__PARIS117,1,619.6613392321916,0.400976800976801,55.0,1.0,6.0,0.0003260440743952922,0.00032604407439529624,55.0
F__PARIS319,1,236.73292983786538,0.40603363006923837,63.0,1.0,6.0,0.0002490552403621343,0.00024905524036213496,63.0
I__MILANO08,0,22688.774984187163,0.4365860143578835,175.0,1.0,6.0,0.0008176026741677292,0.0008176026741677592,175.0
NL_AMSTERD57,3,1027.740963728181,0.38827145897375265,63.0,1.0,6.0,0.00042070730484317233,0.0004207073048432098,63.0
S__STOCKHO10,3,121.95100317391143,0.3681201659006838,27.0,1.0,6.0,0.0002049857467628448,0.000204985746762846,27.0
UK_GLASGOW03,3,1879.5338229526083,0.39835031538088306,93.0,1.0,6.0,0.0005342695703371738,0.0005342695703371746,93.0
A__WIEN07,3,4936.726686211927,0.41506572295247723,120.0,1.0,6.0,0.0005694144059254961,0.0005694144059255125,120.0
B__BRUXEL15,3,5650.9093982361155,0.4053820515985681,68.0,1.0,6.0,0.0004248622346223572,0.0004248622346223879,68.0
CZ_PRAHA05,3,1981.546074308548,0.417546090273363,98.0,1.0,6.0,0.0004927462948039994,0.0004927462948040033,98.0
DK_KOPENHA26,3,451.3150184135125,0.3958057129082801,51.0,1.0,6.0,0.00030731400704273867,0.000307314007042735,51.0
D__BRAUNSC02,1,2035.2472093997574,0.41039740064983754,74.0,1.0,6.0,0.00030594415195358567,0.0003059441519535849,74.0
E__VALENCI13,3,9130.056747491317,0.40593325092707044,100.0,1.0,5.0,0.0005056588721575241,0.0005056588721575393,100.0
E__VIC01,0,8136.913369169017,0.43467902051621443,153.0,1.0,5.0,0.0005556135657314511,0.0005556135657314526,153.0
F__CERGY-P09,3,29.94805512806282,0.3348628530641379,9.0,1.0,6.0,9.210356055738389e-05,9.210356055738458e-05,9.0
F__NANTES43,1,2133.2879584586126,0.43034988861223955,90.0,1.0,5.0,0.0003140486355992505,0.0003140486355992491,90.0
F__PARIS174,3,164.05044511969328,0.3751427918665753,37.0,1.0,6.0,0.00028152539826093825,0.00028152539826094264,37.0
F__PARIS226,3,215.34756834968107,0.3951865222623345,35.0,1.0,6.0,0.0002596427815896268,0.00025964278158962557,35.0
F__PARIS325,3,651.3966682176635,0.3479550752278025,33.0,1.0,6.0,0.00019245061078918566,0.00019245061078917297,33.0
HU_BUDAPES27,0,16911.733925740584,0.4329027155286053,178.0,1.0,5.0,0.0008861432644617356,0.0008861432644617713,178.0
IRLDUBLIN14,3,2561.052139280826,0.42456367162249514,108.0,1.0,5.0,0.0005022841659161109,0.0005022841659160978,108.0
N__OSLO02,1,301.60427681474414,0.4057827752378599,68.0,1.0,6.0,0.0003049247753673852,0.00030492477536738557,68.0
UK_LONDON142,1,2894.677705501552,0.4231958762886598,95.0,1.0,6.0,0.00042868266631307,0.0004286826663130379,95.0
UK_POOLE02,3,98.85886709860581,0.37454379562043794,24.0,1.0,6.0,0.00019705435645296009,0.00019705435645295965,24.0
A__WIEN08,3,15414.85308565902,0.416909991113368,162.0,1.0,6.0,0.0012309004292014353,0.0012309004292015422,162.0
D__OSNABRU02,0,7551.622736377121,0.44625628482130725,163.0,1.0,5.0,0.0005508939374072095,0.0005508939374072523,163.0
E__GRANADA04,3,758.7675073824777,0.3704037897586285,46.0,1.0,6.0,0.00022414517521975212,0.00022414517521974643,46.0
F__LYON24,3,6200.919832858717,0.38589894242068157,82.0,1.0,6.0,0.0006140880712293914,0.0006140880712293189,82.0
I__PALERMO04,3,40.72541039207661,0.34825026511134677,10.0,1.0,6.0,9.14614726326331e-05,9.146147263263008e-05,10.0
I__PARMA02,3,166.97440087651398,0.3563368055555556,21.0,1.0,6.0,0.00012292365666275,0.00012292365666274405,21.0
I__ROMA09,3,4890.948746417367,0.3986404467103666,81.0,1.0,6.0,0.0004691199790239044,0.0004691199790239001,81.0
NL_S-GRAVE05,3,13111.562457807722,0.42059426229508196,156.0,1.0,6.0,0.0010464171847283867,0.0010464171847284253,156.0
UK_TOTNES01,3,206.51884077711816,0.3752713975545652,19.0,1.0,5.0,0.00014326475934002203,0.0001432647593400212,19.0
A__WIEN09,1,3109.367065702175,0.4293933054393305,107.0,1.0,5.0,0.00032961545887068955,0.00032961545887068484,107.0
PL_TARNOW02,2,2849.6050083258656,0.3523605150214592,14.0,1.0,6.0,6.514954307195857e-05,6.51495430719553e-05,14.0
PL_WARSZAW23,1,20.30427387256678,0.39011641720123547,17.0,1.0,6.0,9.882728044386258e-05,9.882728044386173e-05,17.0
PL_WROCLAW20,1,2230.106878678774,0.3957103265453669,34.0,1.0,6.0,9.320326810193153e-05,9.320326810192875e-05,34.0
P__PORTO57,1,63.68333518607492,0.4036877688998156,26.0,1.0,6.0,0.0001369270399336189,0.00013692703993361792,26.0
RO_ORADEA01,0,11637.825919745712,0.44992464721194686,200.0,1.0,5.0,0.00041927793865710773,0.00041927793865710475,200.0
TR_SAKARYA01,0,34139.958588927555,0.4603953455768961,261.0,1.0,5.0,0.0003668932604828454,0.0003668932604828129,261.0
TR_SAMSUN01,1,9331.262553174096,0.43136739787206096,100.0,1.0,5.0,0.00018406728711024093,0.00018406728711023812,100.0
UK_CHESTER01,1,609.406682849836,0.4082038533250466,60.0,1.0,6.0,0.000227306688435068,0.00022730668843507,60.0
A__WIEN10,3,1698.1773475740254,0.4096295372333791,73.0,1.0,6.0,0.0002935079442928768,0.00029350794429287445,73.0
B__LIEGE37,0,16328.040437101687,0.4438437626706312,164.0,1.0,5.0,0.0005209601377329319,0.0005209601377329416,164.0
CH_THURGAU01,1,59.19821735134074,0.3688230008984726,16.0,1.0,6.0,8.439474379818516e-05,8.439474379818117e-05,16.0
D__FREIBUR02,1,3020.8437191571215,0.42699258874008583,116.0,1.0,5.0,0.000319853835826941,0.0003198538358269472,116.0
D__KARLSRU02,1,1033.7207866730196,0.40493218249075213,60.0,1.0,5.0,0.00017445634233893292,0.0001744563423389329,60.0
D__LUDWIGB01,1,1812.1631287555251,0.4146988256092941,88.0,1.0,5.0,0.0002829361844241328,0.00028293618442412996,88.0
D__SCHWA-G01,1,87.01194975225353,0.38110711384472556,26.0,1.0,6.0,0.00010469762154682955,0.0001046976215468273,26.0
LT_SIAULIA01,0,6268.765901947411,0.4309711286089239,135.0,1.0,5.0,0.00025945119946135244,0.0002594511994613522,135.0
N__NESNA01,1,29.37602828119496,0.3780361459652354,12.0,1.0,6.0,0.00012269733494054463,0.00012269733494054124,12.0
N__VOLDA01,0,3499.4005521157464,0.4211876362703604,94.0,1.0,6.0,0.00044439988437787253,0.0004443998843778878,94.0
UK_BRADFOR02,3,210.7975797024986,0.39207258834765996,30.0,1.0,6.0,0.00021132402206395622,0.00021132402206395186,30.0
A__WIEN15,1,4.674466955268958,0.36036431471524194,8.0,1.0,6.0,7.544245338036801e-05,7.544245338036408e-05,8.0
A__WIEN20,1,1155.2112350768764,0.42439906952700956,72.0,1.0,6.0,0.0002600961786920993,0.0002600961786920967,72.0
CZ_JIHLAVA02,3,3558.0519398169467,0.37195605391324044,39.0,1.0,6.0,0.00013268203535994464,0.0001326820353599409,39.0
D__BERLIN04,1,969.4998415806564,0.4208637703447392,95.0,1.0,6.0,0.00032960385075723813,0.00032960385075723976,95.0
D__ULM02,1,755.4053581906089,0.4009278476376511,42.0,1.0,5.0,0.00021015219661977487,0.00021015219661977378,42.0
SF_VAASA03,3,4707.7815772298245,0.41080810607955964,81.0,1.0,5.0,0.00039768731698215935,0.0003976873169821617,81.0
UK_PRESTON01,0,5615.36334643038,0.43387501651473115,137.0,1.0,6.0,0.0005156865125183345,0.0005156865125183519,137.0
A__WIEN21,0,2549.7312884200114,0.4156962025316456,103.0,1.0,6.0,0.00038193956135375957,0.0003819395613537651,103.0
D__HANNOVE05,0,3001.6716075692557,0.4281058532134011,103.0,1.0,5.0,0.0003384643725501515,0.00033846437255016933,103.0
F__BORDEAU40,1,298.0666757978659,0.39868884302537333,46.0,1.0,6.0,0.0001961593607345696,0.0001961593607345713,46.0
HR_ZAGREB10,3,153.23831958449546,0.34858295297739095,20.0,1.0,5.0,0.00011465368468327659,0.00011465368468327243,20.0
IRLDUBLIN35,3,27.69190484596033,0.37716779602618583,30.0,1.0,7.0,0.00028113120789933816,0.000281131207899344,30.0
